ac_id_09,booth_id_14,booth_name_14,district_name_14,latitude,longitude,modis,modis_rank,booth_id_21
12,40,"Govt Primary School (std (std Iii Class),kamrabhat, St Inez,tonca Goa","North Goa",15.46642,73.807004,,,
4,9,"Govt Govt Primary School ,tarwado, Colvale (north Wing)","North Goa",15.64490934,73.84060308,,,
4,10,"Govt Govt Primary School, Tarvado, Colvale (south Wing)","North Goa",15.64500863,73.8406168,,,
4,11,"Govt Govt Primary School, Mazilwado, Revora (west wing)","North Goa",15.65939131,73.84489029,,,
4,12,"Govt Govt High School, Nadora, Revora","North Goa",15.66631548,73.85583407,,,
4,13,"Govt Govt Primary School, Mazilwado, Revora (east Wing )","North Goa",15.65939131,73.84489029,,,
4,14,"Govt Govt Primary School, Karkechowal, Revora","North Goa",15.65263367,73.84707896,,,
4,15,"Govt Govt Primary School, Madant, Nadora (east Wing)","North Goa",15.674031,73.869483,,,
5,1,"Government Primary School Near Datta Mandir, Cunchelim Mapusa (north Wing)","North Goa",15.616941,73.813917,,,
5,2,"Government Primary School Near Datta Mandir, Cunchelim Mapusa (south Wing)","North Goa",15.616941,73.813917,,,
5,3,"Government Primary School Near Datta Mandir, Cunchelim Mapusa (east Wing)","North Goa",15.616941,73.813917,,,
5,4,"Government Primary School Xelpem Duler Mapusa (south West Wing)","North Goa",15.605492,73.813788,,,
21,25,"Government Primary School (west Wing), Varkhande, Ponda Goa","North Goa",15.402362,74.004118,,,
21,26,"Government Primary School (east Wing), Varkhande, Ponda Goa","North Goa",15.402362,74.004156,,,
21,27,"Government Primary School, Khadpabandh Ponda Goa","North Goa",15.397684,73.999414,,,
21,28,"Almeida High School (east Wing), Khadpabandh Ponda Goa","North Goa",15.401444,74.002318,,,
21,29,"Almeida High School (middle Wing) Khandabandh Ponda Goa","North Goa",15.401444,74.002318,,,
21,30,"Almeida High School (west Wing), Khandpabandh Ponda Goa","North Goa",15.401444,74.002318,,,
20,19,"Government Primary School (new Building) Savoi Verem Ponda Goa Madhalawada","North Goa",15.479991,74.017741,,,
20,20,"Government Village Library Building, Savoi Verem Ponda Goa Madhalawada","North Goa",15.434652,73.991176,,,
20,21,"Government Primary School,vagurme,verem Ponda Goa Gaonkarwada","North Goa",15.441105,73.999046,,,
20,22,"Government Primary School Karmale Querim Ponda Goa","North Goa",15.436224,73.989216,,,
20,23,"Government Primary School Arla Querim Ponda Goa","North Goa",15.441436,74.004883,,,
12,41,"O/o the Assistant Engineer Iii, Wd Iii (phe), Pwd, Tonca, Caranzalem Caranzalem Caranzalem Goa","North Goa",15.469811,73.809625,,,
14,31,"Gps Neura Neura O Pequen, Neura","North Goa",15.443161,73.911059,,,
14,32,"G P S S Igrejwado","North Goa",15.443776,73.915903,,,
16,39,"Govt Govt Primary School Deulwada (south Wing)","North Goa",15.607057,74.006454,,,
16,40,"Govt Govt Primary School (naikwada), Maulinguem (north Wing)","North Goa",15.61926,73.978047,,,
16,41,"Govt Govt Primary School (naikwada) , Maulinguem (south Wing)","North Goa",15.61926,73.978047,,,
16,42,"Govt Govt Primary School Ona","North Goa",15.614014,73.95612,,,
17,30,"Govt Primary School, Khodgini, Surla","North Goa",15.516983,74.024283,,,
17,31,"Govt Primary School, Bayem, Surla","North Goa",15.509933,74.042559,,,
17,32,"Govt Primary School, Ghadiwada, Surla","North Goa",15.48703,74.041816,,,
17,33,"Tagore Educational Institute,tishem,kothambi","North Goa",15.485037,74.034786,,,
17,34,"Govt Primary & Middle School,(north Wing) Velguem","North Goa",15.499648,74.054106,,,
17,35,"Govt Primary & Middle School,(south Wing)","North Goa",15.499648,74.054106,,,
17,36,"Bharti Bandodkar Primary School, Velguem","North Goa",15.501734,74.050823,,,
17,37,"Govt Primary School , Kothambi Pale","North Goa",15.558221,74.011749,,,
17,38,"Govt Primary School ,chinchwada Pale","North Goa",15.490966,74.059449,,,
19,42,"Govt Govt Primary School Dhaushire(north Wing),","North Goa",15.43177,74.077431,,,
19,43,"Govt Govt Primary School Dhaushire (south Wing),","North Goa",15.423217,74.0777471,,,
19,44,"Govt Govt High School, Dhaushire","North Goa",15.423206,74.077117,,,
19,45,"Govt Govt Primary School, Pal Udi (east Wing)","North Goa",15.526468,74.139647,,,
19,46,"Govt Govt Primary School, Pal Udi (west Wing)","North Goa",15.567482,74.167113,,,
20,42,"Government Primary School Galwada Priol Ponda Goa","North Goa",15.437181,74.004314,,,
20,43,"Government Primary School Gauthan Veling Ponda Goa","North Goa",15.432803,73.971918,,,
20,44,"Government Primary School Khazanwada Veling Ponda Goa","North Goa",15.424005,73.963485,,,
20,24,"Government Primary School Satode Querim Ponda Goa,","North Goa",15.457889,74.000382,,,
20,25,"Government Primary School,(north Wing) Amarkhane Querim","North Goa",15.466795,73.995066,,,
20,27,"Government Primary School(north Wing) Adcolna Ponda Goa, Fatewada","North Goa",15.489751,73.963831,,,
20,28,"Government Primary School(south Wing) Adcolna Ponda Goa Fatewada","North Goa",15.489723,73.963915,,,
20,29,"Government Primary School(north Wing) Boma Ponda Goa Gauthan","North Goa",15.474653,73.96363,,,
20,30,"Government Primary School (south Wing) Boma Ponda Goa Gauthan","North Goa",15.474645,73.963687,,,
20,31,"Government Primary School Muslimwada Boma Ponda Goa","North Goa",15.476799,73.96326,,,
20,32,"Government Primary School (north Wing) Magilwada Cuncoliem Ponda Goa","North Goa",15.506735,73.990747,,,
20,33,"Government Primary School (south Wing) Magilwada Cuncoliem Ponda Goa","North Goa",15.506689,73.990758,,,
20,34,"Government Primary School(east Wing) Mangueshi, Priol Ponda Goa","North Goa",15.447292,73.968761,,,
20,35,"Government Primary School (west Wing) Mangueshi, Priol Ponda Goa","North Goa",15.447196,73.968721,,,
21,33,"Government Primary School (west Wing) Durgabhat Ponda Goa","North Goa",15.400648,74.012905,,,
21,34,"Government High School, New Building Ground Floor (west Wing) Shantinagar Ponda Goa","North Goa",15.399456,74.006248,,,
21,35,"Government High School, New Building Ground Floor (east Wing) Shantinagar Ponda Goa","North Goa",15.399425,74.006226,,,
21,36,"Government Primary School, Staff Room, Shantinagar Ponda Goa","North Goa",15.399414,74.006183,,,
21,37,"Government Primary School, Ground Floor, Shantinagar Ponda Goa","North Goa",15.399458,74.006224,,,
21,38,"Office Of The Assistant Eng Eng Sub Div Iii , W D Xvi, (building), P W D, Sadar Ponda Goa","North Goa",15.397402,74.002758,,,
21,39,"Zonal Agricultural Office, Directorate of Agriculture, Technical Section Room, St Cruz, Ponda Goa","North Goa",15.396973,74.004126,,,
21,40,"Government Primary School (east Wing), Yeshwantnagar, Ponda Goa","North Goa",15.391266,74.002117,,,
23,40,"Government Primary School, Durbhat","North Goa",15.372762,73.974617,,,
5,34,"Saraswat Vidalay's Pre Primary Khorlim Mapusa (room A)","North Goa",15.594432,73.804814,,,
5,35,"Saraswat Vidalay's Pre Primary Khorlim Mapusa (staff Room)","North Goa",15.594432,73.804814,,,
5,5,"Government Primary School Xelpem Duler Mapusa (south East Wing)","North Goa",15.605492,73.813788,,,
5,6,"Government Primary School Xelpem, Duler Mapusa (north Wing)","North Goa",15.605492,73.813788,,,
5,7,"Government Primary School Xelpem Duler Mapusa (south East Wing)","North Goa",15.605492,73.813788,,,
5,8,"Zonal Agricultural Office, Duler Mapusa (east Wing)","North Goa",15.596708,73.815955,,,
5,9,"Zonal Agricultural Office, Duler Mapusa (west Wing)","North Goa",15.596708,73.815955,,,
5,10,"Government Primary School,karaswada Mapusa (north Wing)","North Goa",15.612415,73.822427,,,
5,11,"Government Primary School,karaswada Mapusa ( South Wing)","North Goa",15.612415,73.822427,,,
5,12,"St Antony High School Ground Floor, Duler Mapusa (lower K G)","North Goa",15.603678,73.816543,,,
5,13,"St Anthony High School Ground Floor, Duler Mapusa (upper K G )","North Goa",15.603678,73.816543,,,
6,3,"Govt Govt Primary School Bamanvado Oxel (west Wing)","North Goa",15.634537,73.775296,,,
6,4,"Govt Govt Primary School Chopdem Oxel (east Wing)","North Goa",15.634537,73.774666,,,
6,5,"Village Panchayat Office siolim","North Goa",15.621053,73.795424,,,
5,36,"Saraswat Vidalay's Pre Primary Khorlim Mapusa (room 2c)","North Goa",15.594432,73.804814,,,
5,37,"Purushottam Walawalkar H S S School of Arts, Science & Comm, Khorlim Mapusa (vocational Room)","North Goa",15.594295,73.804741,,,
5,38,"Govt Govt Primary School Khorlim, Mapusa (east Wing)","North Goa",15.598581,73.802244,,,
5,39,"Government Primary School, Khorlim Mapusa ( Middle Room)","North Goa",15.598581,73.802244,,,
5,40,"Government Primary School, Khorlim Mapusa ( West Wing)","North Goa",15.598581,73.802244,,,
5,41,"Conference Hall, Govt Office Complex, Ground Floor, Morod Mapusa ( East Wing)","North Goa",15.587772,73.813909,,,
5,42,"Conference Hall, Govt Office Complex,ground Floor Morod Mapusa (west Wing)","North Goa",15.587772,73.813909,,,
7,35,"Kisan Shikshan Saustha Pragati High School, Nerul (south Wing)","North Goa",15.510227,73.782964,,,
7,36,"Our Lady of Remedious High School, Tithavado, Nerul (east Wing)","North Goa",15.505864,73.785764,,,
7,37,"Our Lady of Remedious High School, Tithavado, Nerul (west Wing)","North Goa",15.505864,73.785764,,,
7,38,"Our Lady of Remedious High School, Tithavado, Nerul (north Wing)","North Goa",15.505864,73.785764,,,
6,6,"St St Francis Xavier's High School siolim","North Goa",15.621908,73.768829,,,
6,7,"Govt Govt Primary School New Bldg Bldg Dando, Siolim","North Goa",15.620306,73.776739,,,
6,8,"Govt Govt Primary School Bamanvado, Siolim (east Wing)","North Goa",15.62344,73.755493,,,
6,9,"Govt Govt Primary School Bamanvado, Siolim(west Wing)","North Goa",15.62344,73.755493,,,
6,10,"Kirti Vidhyalaya Siolim (north Wing)","North Goa",15.627653,73.762024,,,
6,11,"Kirti Vidhyalaya Siolim (south Wing)","North Goa",15.627653,73.762024,,,
6,12,"Kirti Vidhyalaya, Siolim (west Wing)","North Goa",15.627653,73.762024,,,
6,13,"Govt Govt Primary School Guddem siolim","North Goa",15.621893,73.748313,,,
6,14,"Holy Cross Convent High School Siolim (north Wing)","North Goa",15.621182,73.785518,,,
6,15,"Holy Cross Convent High School siolim (south Wing)","North Goa",15.621182,73.785518,,,
6,16,"Govt Govt Primary School Tropa sodiem siolim (north Wing)","North Goa",15.622872,73.796909,,,
6,17,"Govt Govt Primary School Tropa Sodiem Siolim (south Wing)","North Goa",15.622872,73.796909,,,
6,18,"Wood Craft Training Centre Siolim (west Wing)","North Goa",15.612875,73.776739,,,
6,19,"Wood Craft Training Centre Siolim (east Wing)","North Goa",15.612875,73.776739,,,
6,20,"Govt Govt Primary School Chapora Anjuna (west Wing)","North Goa",15.602983,73.74389,,,
7,4,"Government High School, Namoshi Guirim","North Goa",15.573332,73.804719,,,
7,5,"Government Primary School, Aradi Monte Guirim (north Wing)","North Goa",15.563201,73.802963,,,
7,6,"Govt Govt Primary School, Aradi Monte Guirim (south Wing)","North Goa",15.563201,73.802963,,,
7,7,"Village Panchayat Office, Guirim","North Goa",15.570567,73.804435,,,
7,8,"Govt Govt primary school old building Cottula Saligao(north Wing)","North Goa",15.54648,73.788738,,,
7,9,"Govt Govt Primary School Near New Building, Cottula Saligao(north Wing)","North Goa",15.54648,73.788738,,,
7,10,"Government Primary School Near New Building, Cottula Saligao(south Wing)","North Goa",15.54648,73.788738,,,
7,11,"Sub Health Centre, Saligao","North Goa",15.547092,73.789388,,,
7,12,"Communidade Building, Saligao","North Goa",15.54773,73.789246,,,
3,6,"Govt Govt Primary School Vailowado (north Wing), Salem","North Goa",15.692738,73.930561,,,
3,7,"Govt Govt Primary School Vailowado (south Wing), Salem","North Goa",15.692738,73.930561,,,
3,8,"Govt Govt High School, Salem","North Goa",15.692263,73.931194,,,
3,9,"Govt Govt Primary School, Kholpewadi, Salem,","North Goa",15.690806,73.941711,,,
3,10,"Govt Govt Primary School, Deulwada, Vadaval","North Goa",15.668353,73.931084,,,
3,11,"Govt Govt Primary School, Dodamarg","North Goa",15.652526,73.948239,,,
3,12,"Govt Govt Primary School, Kharpal","North Goa",15.652686,73.95576,,,
3,13,"Govt Govt Primary School, Kasarpal","North Goa",15.645245,73.939919,,,
3,14,"Govt Govt Primary & Middle School, Nanoda","North Goa",15.63839,73.92433,,,
3,15,"Govt Govt Primary School, Usap","North Goa",15.65196,73.924518,,,
3,16,"Govt Govt Primary & Middle School, Nanoda","North Goa",15.63839,73.92433,,,
3,17,"Govt Govt Primary School, Ladfem","North Goa",15.627477,73.953939,,,
7,13,"Lourdes Convent Hall, Saligao (east Wing)","North Goa",15.540355,73.791346,,,
7,14,"Lourdes Convent Hall, Saligao (west Wing)","North Goa",15.540355,73.791346,,,
7,15,"Comunidade Building, Chawdi Sangolda","North Goa",15.542947,73.810913,"Urban area",9,
7,16,"Village Panchayat Office, Sangolda (north Wing)","North Goa",15.545007,73.811494,"Urban area",9,
7,17,"Village Panchayat Office, Sangolda (south Wing)","North Goa",15.545007,73.811494,"Urban area",9,
7,18,"Govt Govt Primary School,sangolda","North Goa",15.541415,73.811317,"Urban area",9,
7,19,"Govt Govt Primary School, Savlem Pilerne","North Goa",15.527687,73.80936,"Urban area",9,
7,20,"Govt Govt Primary School, Moica Waddo (west Wing)","North Goa",15.532241,73.811532,"Urban area",9,
7,21,"Govt Govt Primary School, Moica Waddo (east Wing)","North Goa",15.532241,73.811532,"Urban area",9,
7,22,"Jnyan Vikas High School, Pilerne (north Wing)","North Goa",15.524447,73.824337,"Urban area",9,
7,23,"Jnyan Vikas High School, Pilerne (south Wing)","North Goa",15.524447,73.824337,"Urban area",9,
7,24,"Govt Govt Primary School, Mainem Pilerne","North Goa",15.532355,73.804751,"Urban area",9,
7,25,"Village Panchayat, Reis Magos","North Goa",15.507604,73.80976,"Urban area",9,
8,14,"Calangute Association Building (block 1) Tiwai vadda, Calangute","North Goa",15.546183,73.760444,,,
8,15,"Calangute Association Building (block 2) Tiwai vadda, Calangute","North Goa",15.546183,73.760444,,,
8,16,"Don Bosco High School, Block 1 Calangute","North Goa",15.541945,73.768126,,,
8,17,"Don Bosco High School, Block 2 Calangute","North Goa",15.541945,73.768126,,,
8,18,"Govt Govt Primary School, Naikawaddo (north Wing) Calangute","North Goa",15.543818,73.765661,,,
8,19,"Govt Govt Primary School Naikawaddo (south Wing) Calangute","North Goa",15.543818,73.765661,,,
8,20,"St St Joseph High School, (block 1) Tiwai vadda, Calangute","North Goa",15.537766,73.76306,,,
8,21,"Don Bosco High School, Block 3","North Goa",15.541945,73.768126,,,
8,22,"Calangute Association Building (block 3) Umta Vaddo","North Goa",15.546183,73.760444,,,
8,23,"St St Joseph High School (block 2) Tiwai vadda, Calangute","North Goa",15.537766,73.76306,,,
23,31,"Government Primary School, Khalchawada, Dhavli, (n W )","North Goa",15.382054,73.980429,,,
23,32,"Government Primary School, Khalchawada, Dhavli, (s W )","North Goa",15.382054,73.980429,,,
23,33,"Government Primary School, Bedxem, Talaulim (m W )","North Goa",15.382054,73.980426,,,
2,47,"Govt Govt Primary School, Ibrampur (north East)","North Goa",15.73532,73.828855,,,
2,48,"Govt Govt Primary School, Ibrampur (north West)","North Goa",15.735402,73.828511,,,
3,31,"O/o O/o Fiering Force, (guard Office), Lakherem, Bordem, Bicholim","North Goa",15.59214,73.945148,,,
3,32,"Govt Govt Primary School, New School Building (north Wing) Wadachawada, Bordem","North Goa",15.59531,73.947127,,,
3,33,"Sarva Shiksha Abhiyan Hall, Bordem","North Goa",15.595517,73.947344,,,
8,28,"Institute of Provedoria (block 2)","North Goa",15.520591,73.767801,,,
8,29,"St St Teresa High School (block 1) confraria Candolim","North Goa",15.518177,73.77669,,,
8,30,"Govt Govt Primary School Orda Candolim","North Goa",15.519376,73.781282,,,
8,31,"St St Teresa High School (block 2) confraria Candolim","North Goa",15.518177,73.77669,,,
8,24,"Govt Govt Primary School (central Wing), Naikawaddo","North Goa",15.543818,73.765661,,,
8,25,"Institute of Provedoria (block 1)","North Goa",15.520591,73.767801,,,
8,26,"Govt Govt Primary School Abe De Faria Pintos Vaddo, (south Wing)","North Goa",15.518585,73.767732,,,
8,27,"Govt Govt Primary School Abe De Faria Pintos Vaddo, (north Wing)","North Goa",15.518585,73.767732,,,
9,1,"Vaadem V P P Library,soccoro Library,soccoro Library,soccoro Porvorim","North Goa",15.571699,73.831256,,,
9,2,"Govt Primery School Carrem, Socorro Socorro Socorro Porvorim(east Wing)","North Goa",15.561493,73.826236,,,
9,3,"Govt Govt Primery School (west Wing) Carrem, Socorro Socorro Socorro Porvorim","North Goa",15.561493,73.826236,,,
9,4,"Govt Govt Primary School (north Wing) Carrem,socorro Porvorim","North Goa",15.55079,73.824615,,,
9,21,"District Institute of Education and training (north Wing 1), Penha de France,porvorim","North Goa",15.524736,73.828677,"Urban area",9,
9,22,"District Institute of Education and training (east Wing), Penha de France,porvorim","North Goa",15.524736,73.828677,"Urban area",9,
9,23,"District Institute of Education & Training (west Wing),penha de Franca Porvorim","North Goa",15.524736,73.828677,"Urban area",9,
9,24,"Vidhya Probhodini Higher Secondary Education alto Betim(west Wing),porvorim","North Goa",15.526948,73.831241,"Urban area",9,
9,25,"Vidhya Probhodini Higher Secondary Education alto Betim(east Wing),porvorim","North Goa",15.526948,73.831241,"Urban area",9,
