AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,TOTVOTPOLL,POSITION,religion,certainty
226,Varanasi South,GEN,DHARMENDRA SINGH,M,GEN,33,RKSP,97,14,Hindu,5
227,Varanasi North,GEN,HAJI ABDUL SAMAD ANSARI,M,GEN,27,SP,26544,1,Muslim,24
227,Varanasi North,GEN,DR. SHIVNATH YADAV,M,GEN,52,BJP,24345,2,Hindu,16
227,Varanasi North,GEN,RABIYA KALAM,F,GEN,39,IND,17652,3,Muslim,16
227,Varanasi North,GEN,C. A. VIJAYA PRAKASH GUPTA,M,GEN,41,BSP,7349,4,Hindu,21
227,Varanasi North,GEN,SHEKH MOHAMMAD SHAMIM,M,GEN,52,INC,4068,5,Hindu,21
227,Varanasi North,GEN,MERAJ KHAN,M,GEN,40,IND,3405,6,Muslim,16
227,Varanasi North,GEN,DINESH PAL DEENU,M,GEN,35,RLD,2162,7,Hindu,66
227,Varanasi North,GEN,SATISH JAISWAL,M,GEN,34,RJD,1308,8,Hindu,46
227,Varanasi North,GEN,DEVENDRA NARAYAN SINGH,M,GEN,52,IND,358,9,Hindu,21
227,Varanasi North,GEN,RAJENDRA PRASAD ALIAS RAJAN MAURYA,M,GEN,48,IND,355,10,Hindu,20
227,Varanasi North,GEN,RAJKUMAR S/O JAWAHIR,M,GEN,28,JM,305,11,Muslim,20
227,Varanasi North,GEN,SHAMSUDOHA ANSARI,M,GEN,47,MC,299,12,Muslim,16
227,Varanasi North,GEN,VISHWAJEET,M,GEN,27,SBSP,264,13,Hindu,66
227,Varanasi North,GEN,HANUMAN DAS,M,GEN,54,SHS,203,14,Hindu,53
227,Varanasi North,GEN,RAJKUMAR S/O NANDU,M,SC,33,LD,170,15,Hindu,7
227,Varanasi North,GEN,NARENDRA NATH DUBEY ADIG,M,GEN,34,NCP,132,16,Hindu,83
228,Chiraigaon,GEN,UDAI LAL MAURYA,M,GEN,44,BSP,45251,1,Hindu,15
228,Chiraigaon,GEN,RADHAKRISHNA URF SANJAY YADAV,M,GEN,34,SBSP,37517,2,Hindu,50
228,Chiraigaon,GEN,VIRENDRA SINGH,M,GEN,48,SP,35521,3,Hindu,46
228,Chiraigaon,GEN,SHASHIKANT RAJBHAR,M,GEN,47,BJP,35264,4,Hindu,83
228,Chiraigaon,GEN,SUBHASH CHAND,M,SC,34,IND,2880,5,Hindu,46
228,Chiraigaon,GEN,HEMENT KUMAR KUSHWAHA,M,GEN,43,RSMD,1327,6,Hindu,46
228,Chiraigaon,GEN,RAJESH RAI,M,GEN,35,RLD,1234,7,Hindu,46
228,Chiraigaon,GEN,CHANAKYA TRIPATHI,M,GEN,27,JJJKMC,1175,8,Hindu,46
228,Chiraigaon,GEN,VASUDEW,M,GEN,32,IND,848,9,Unknown,0
228,Chiraigaon,GEN,AMARNATH SHASTRI,M,SC,65,IJP,643,10,Hindu,83
228,Chiraigaon,GEN,RAKESH KUMAR VERMA,M,GEN,36,IND,626,11,Hindu,50
228,Chiraigaon,GEN,MULCHAND RAJBHAR,M,GEN,50,IND,587,12,Unknown,0
228,Chiraigaon,GEN,GAURI SHANKAR,M,GEN,57,IND,463,13,Hindu,62
228,Chiraigaon,GEN,MANJU BHARDWAJ,F,GEN,40,IND,328,14,Hindu,5
228,Chiraigaon,GEN,CHANDA KANT,M,GEN,30,IND,266,15,Unknown,0
229,Kolasla,GEN,AJAY RAI,M,GEN,34,BJP,41935,1,Hindu,46
229,Kolasla,GEN,DR. AWADHESH KUMAR SINGH,M,GEN,52,BSP,36979,2,Hindu,46
229,Kolasla,GEN,DR. SONELAL PATEL,M,GEN,56,AD,28873,3,Hindu,16
229,Kolasla,GEN,AKHILESH MISHRA,M,GEN,50,SP,18092,4,Hindu,46
229,Kolasla,GEN,VIJAY PATEL,M,GEN,44,SBSP,9670,5,Hindu,46
229,Kolasla,GEN,KHUSHIHAL SHARMA,M,GEN,38,IND,4451,6,Hindu,16
229,Kolasla,GEN,RAMA UDAL,F,GEN,49,CPI,3348,7,Hindu,6
229,Kolasla,GEN,SATISH CHAUBEY,M,GEN,50,INC,2985,8,Hindu,46
229,Kolasla,GEN,NANDLAL MAURYA,M,GEN,31,RJD,1103,9,Hindu,46
229,Kolasla,GEN,JAGDISH  DIXIT (JAGGU),M,GEN,45,SHS,896,10,Hindu,68
230,Gangapur,GEN,SURENDRA SINGH PATEL,M,GEN,45,SP,49734,1,Hindu,22
230,Gangapur,GEN,NEEL RATAN PATEL (NILU),M,GEN,35,AD,39760,2,Hindu,6
230,Gangapur,GEN,DEOBRAT SHARMA,M,GEN,59,BSP,27446,3,Hindu,16
230,Gangapur,GEN,SUJEET KUMAR SINGH,M,GEN,35,SBSP,16747,4,Hindu,36
230,Gangapur,GEN,DR. RADHEYSHYAM MISHRA,M,GEN,47,INC,10886,5,Hindu,16
230,Gangapur,GEN,PRAVEEN,M,GEN,32,PTSS,3878,6,Hindu,9
230,Gangapur,GEN,MD. MUNAUWAR ALI,M,GEN,51,IND,2250,7,Muslim,16
230,Gangapur,GEN,CHHOTELAL VISHWAKARMA ALIAS LALLAO VISHWAKARMA,M,GEN,36,RLD,2141,8,Hindu,66
230,Gangapur,GEN,BASHIRUN KINNAR ALIAS KAMALA,M,GEN,43,IND,2036,9,Hindu,66
230,Gangapur,GEN,LALMANI,M,GEN,54,CPM,1852,10,Unknown,0
230,Gangapur,GEN,ANAND KUMAR SINGH,M,GEN,38,RKSP,1778,11,Hindu,24
230,Gangapur,GEN,RAMMURAT SINGH PATEL,M,GEN,26,RJD,1230,12,Hindu,49
230,Gangapur,GEN,AWADHESH KUMAR MAURYA,M,GEN,41,IND,1065,13,Hindu,46
230,Gangapur,GEN,MURALI PRASAD SHASHTRI ALIAS MURALI GIRAS,M,GEN,38,PMSP,950,14,Hindu,62
230,Gangapur,GEN,CHANDADEVI,F,SC,27,IND,669,15,Unknown,0
230,Gangapur,GEN,UMASHANKAR SINGH,M,GEN,53,IND,521,16,Hindu,46
231,Aurai,GEN,RANG NATH MISHRA,M,GEN,49,BSP,53759,1,Hindu,16
231,Aurai,GEN,RITA SINGH,F,GEN,35,AD,51028,2,Hindu,2
231,Aurai,GEN,RAM DHANI,M,GEN,56,SP,33206,3,Hindu,8
231,Aurai,GEN,DEVENDRA NATH,M,GEN,58,INC,5691,4,Unknown,0
231,Aurai,GEN,SUVASH CHANDRA,M,GEN,34,IND,2404,5,Hindu,16
231,Aurai,GEN,AKHILESH,M,GEN,39,RLD,2151,6,Hindu,66
231,Aurai,GEN,RAM ASHRE,M,GEN,30,MC,2022,7,Hindu,6
231,Aurai,GEN,HAMID ALI,M,GEN,31,NLHP,1232,8,Muslim,46
231,Aurai,GEN,DEENA NATH,M,GEN,36,PMSP,1222,9,Unknown,0
231,Aurai,GEN,RAM SURAT,M,GEN,48,IND,1213,10,Hindu,2
231,Aurai,GEN,KRIPA SHANKAR,M,GEN,34,IND,1024,11,Hindu,62
231,Aurai,GEN,RAKESH SINGH,M,GEN,37,LJP,966,12,Hindu,46
231,Aurai,GEN,SHASHI PRAKASH,M,GEN,26,IND,942,13,Hindu,13
231,Aurai,GEN,SIDDHI NATH,M,GEN,42,IND,930,14,Hindu,7
231,Aurai,GEN,AJAY KUMAR SINGH,M,GEN,36,IND,666,15,Hindu,50
232,Gyanpur,GEN,VIJAY KUMAR,M,GEN,53,SP,61230,1,Hindu,46
232,Gyanpur,GEN,DINESH KUMAR,M,GEN,49,BSP,58652,2,Hindu,46
232,Gyanpur,GEN,GORAKH NATH,M,GEN,54,BJP,18880,3,Hindu,83
232,Gyanpur,GEN,RAM ROOP,M,GEN,46,INC,4074,4,Hindu,29
232,Gyanpur,GEN,SANJEEV KUMAR,M,GEN,30,IND,2938,5,Hindu,46
232,Gyanpur,GEN,RAM PRASAD,M,GEN,58,RLD,2531,6,Hindu,8
232,Gyanpur,GEN,KAMLESH,M,SC,29,IJP,1066,7,Hindu,66
232,Gyanpur,GEN,RAM KISHOR,M,GEN,56,LJP,1017,8,Hindu,29
232,Gyanpur,GEN,RAMESH,M,GEN,32,BJSH,866,9,Unknown,0
232,Gyanpur,GEN,YOGENDRA,M,GEN,57,JM,852,10,Unknown,0
233,Bhadohi,SC,ARCHANA SAROJ,F,SC,36,BSP,47555,1,Hindu,62
233,Bhadohi,SC,DEENA NATH BHASHKAR,M,SC,44,SP,41225,2,Unknown,0
233,Bhadohi,SC,POORNMASEE PANKAJ,M,SC,51,BJP,19157,3,Hindu,66
233,Bhadohi,SC,KASHI NATH,M,SC,57,INC,6059,4,Hindu,14
233,Bhadohi,SC,PUSHPA,F,SC,29,IND,2078,5,Hindu,66
233,Bhadohi,SC,TOTA DEVI,F,SC,27,PMSP,2006,6,Hindu,3
233,Bhadohi,SC,JANGI LAL,M,SC,59,RLD,1715,7,Parsi,33
233,Bhadohi,SC,MOOL CHANDRA,M,SC,73,MC,1213,8,Hindu,16
233,Bhadohi,SC,SADAVRICHH,M,SC,31,NLP,827,9,Unknown,0
233,Bhadohi,SC,LALIT NARAYAN,M,SC,51,LJP,649,10,Hindu,35
233,Bhadohi,SC,CHOTE LAL,M,SC,54,IND,481,11,Hindu,16
233,Bhadohi,SC,RAVIKANT,M,SC,37,NLHP,454,12,Hindu,66
233,Bhadohi,SC,ACHHE LAL,M,SC,46,IND,372,13,Hindu,16
234,Barsathi,GEN,RAVINDRA NATH TRIPATHI,M,GEN,30,BSP,40994,1,Hindu,5
234,Barsathi,GEN,SHACHINDRA NATH TRIPATHI,M,GEN,55,SP,27196,2,Hindu,16
234,Barsathi,GEN,BRAHM DEV,M,GEN,44,BJP,26546,3,Hindu,66
234,Barsathi,GEN,RAJESH YADAV,M,GEN,59,IND,6526,4,Hindu,46
234,Barsathi,GEN,VINOD KUMAR,M,GEN,36,INC,2867,5,Hindu,46
234,Barsathi,GEN,MANOJ,M,GEN,35,LJP,2340,6,Hindu,66
234,Barsathi,GEN,DINESH SINGH,M,GEN,32,IND,1940,7,Hindu,46
234,Barsathi,GEN,BANSH NARAYAN,M,GEN,53,RJD,1819,8,Hindu,66
234,Barsathi,GEN,GHANSHYAM UPADHYAY,M,GEN,39,NCP,1782,9,Hindu,46
234,Barsathi,GEN,SURYA PRAKASH,M,GEN,37,IND,1573,10,Hindu,12
234,Barsathi,GEN,ANIL,M,GEN,46,IND,1363,11,Hindu,23
234,Barsathi,GEN,LALLAN,M,GEN,33,IND,1352,12,Unknown,0
234,Barsathi,GEN,SHRI NARAYAN,M,GEN,46,MC,1269,13,Hindu,47
234,Barsathi,GEN,SUBHASH CHANDRA,M,GEN,33,IND,886,14,Hindu,46
234,Barsathi,GEN,ABHIRAJI PATEL,F,GEN,47,IND,695,15,Hindu,16
234,Barsathi,GEN,RAJENDRA PRASAD,M,SC,34,IND,426,16,Hindu,4
235,Mariahu,GEN,DR. K.K. SACHAN,M,GEN,48,BSP,32971,1,Unknown,0
235,Mariahu,GEN,SMT. SHRADHA YADAV,F,GEN,34,IND,31261,2,Hindu,24
235,Mariahu,GEN,RATAN SEN SINGH,M,GEN,30,AD,24475,3,Unknown,0
235,Mariahu,GEN,LAKI YADAV,M,GEN,26,SP,23673,4,Hindu,16
235,Mariahu,GEN,VIKRAM BAHADUR CHAUHAN,M,GEN,45,INC,3541,5,Hindu,9
235,Mariahu,GEN,RAJ KUMAR OJHA,M,GEN,32,LJP,1812,6,Hindu,17
235,Mariahu,GEN,GANESH,M,GEN,39,SBSP,1728,7,Hindu,66
235,Mariahu,GEN,RAM DULAR GOND,M,GEN,62,IND,1518,8,Hindu,6
235,Mariahu,GEN,AMIT,M,GEN,25,IND,900,9,Hindu,66
235,Mariahu,GEN,DEEP SHANKAR VERMA,M,GEN,26,JD(S),605,10,Hindu,15
235,Mariahu,GEN,RAKESH,M,SC,27,IND,601,11,Hindu,66
235,Mariahu,GEN,BHAGIRATHI,M,SC,37,IND,365,12,Hindu,66
235,Mariahu,GEN,ASHOK KUMAR,M,GEN,25,IND,336,13,Hindu,46
236,Kerakat,SC,BIRAJU RAM,M,SC,55,BSP,42584,1,Hindu,5
236,Kerakat,SC,MUNNI DEVI,F,SC,41,SP,32346,2,Hindu,3
236,Kerakat,SC,ASHOK KUMAR,M,SC,46,BJP,30742,3,Hindu,46
236,Kerakat,SC,RAJNATH RAM,M,SC,62,INC,3749,4,Hindu,14
236,Kerakat,SC,SUBEDAR BAUDH,M,SC,47,IND,3128,5,Unknown,0
236,Kerakat,SC,COMRADE BACHAU RAM,M,SC,60,IND,1074,6,Hindu,5
236,Kerakat,SC,VIMLA DEVI,F,SC,36,RLD,786,7,Hindu,13
236,Kerakat,SC,INDRAJEET KANNAUJIA,M,SC,35,IND,684,8,Unknown,0
236,Kerakat,SC,KAILASH,M,SC,36,IND,564,9,Hindu,66
236,Kerakat,SC,MUNNI LAL,M,SC,35,RSP,430,10,Hindu,16
236,Kerakat,SC,BRIJ MOHAN,M,SC,43,RSBP,425,11,Hindu,13
236,Kerakat,SC,VIDYA SAGAR,M,SC,29,BRPP,414,12,Hindu,4
237,Beyalsi,GEN,JAGDISH NARAIN,M,GEN,53,BSP,47514,1,Sikh,21
237,Beyalsi,GEN,SUBHASH CHANDRA,M,GEN,33,SP,32679,2,Hindu,46
237,Beyalsi,GEN,SHUBHA,F,GEN,32,BJP,23485,3,Hindu,66
237,Beyalsi,GEN,SHRIDHAR,M,GEN,51,INC,7563,4,Hindu,66
237,Beyalsi,GEN,USHA SINGH CHAUHAN,F,GEN,42,RLD,3489,5,Hindu,52
237,Beyalsi,GEN,SHYAM NATH,M,GEN,33,IND,2871,6,Hindu,83
237,Beyalsi,GEN,DEENA NATH,M,GEN,32,SBSP,2541,7,Unknown,0
237,Beyalsi,GEN,RUKMINI DEVI NISHAD,F,GEN,29,PMSP,2165,8,Hindu,34
237,Beyalsi,GEN,RAMBACHAN,M,GEN,42,IND,1080,9,Unknown,0
237,Beyalsi,GEN,JITENDRA KUMAR,M,GEN,27,RSBP,1004,10,Hindu,46
237,Beyalsi,GEN,DOODH NATH,M,GEN,43,IND,920,11,Unknown,0
238,Jaunpur,GEN,JAVED ANSARI,M,GEN,52,SP,37343,1,Muslim,46
238,Jaunpur,GEN,TEJ BAHADUR MAURYA ALIAS PAPPOO,M,GEN,33,BSP,30485,2,Hindu,2
238,Jaunpur,GEN,SURENDRA PRATAP SINGH,M,GEN,50,BJP,24249,3,Hindu,17
238,Jaunpur,GEN,LAL CHANDRA YADAV LALE,M,GEN,38,IND,11516,4,Hindu,31
238,Jaunpur,GEN,RAJESH KUMAR SINGH,M,GEN,48,INC,3798,5,Hindu,50
238,Jaunpur,GEN,MIRZA JAVED SULTAN,M,GEN,26,RLD,2609,6,Muslim,12
238,Jaunpur,GEN,VIDYA,F,GEN,40,SBSP,1983,7,Hindu,6
238,Jaunpur,GEN,SACHCHIDA NAND,M,GEN,36,IND,1721,8,Hindu,16
238,Jaunpur,GEN,RAJENDRA PRASAD MAURYA,M,GEN,29,IND,1034,9,Hindu,17
238,Jaunpur,GEN,ANWARUL KHAN,M,GEN,30,IND,556,10,Muslim,16
238,Jaunpur,GEN,JAGDISH CHANDRA ASTHANA ADVOCATE,M,GEN,60,IND,527,11,Hindu,66
238,Jaunpur,GEN,RAM CHANDRA,M,GEN,30,JJJKMC,479,12,Hindu,8
238,Jaunpur,GEN,MO. ISHAK,M,GEN,40,MC,448,13,Muslim,16
238,Jaunpur,GEN,AZAMAT EJAZ SIDDIQUI,M,GEN,26,IND,359,14,Unknown,0
238,Jaunpur,GEN,PARVEZ ALAM,M,GEN,43,IJP,345,15,Parsi,33
238,Jaunpur,GEN,RAM RAJ GAUTAM,M,SC,41,BRPP,324,16,Hindu,18
238,Jaunpur,GEN,DHANJI CHOURASIA,M,GEN,31,RJD,266,17,Unknown,0
239,Rari,GEN,DHANANJAY SINGH,M,GEN,31,JD(U),44641,1,Hindu,46
239,Rari,GEN,LAL BAHADUR YADAV,M,GEN,50,SP,40526,2,Parsi,6
239,Rari,GEN,LALJI YADAV,M,GEN,45,BSP,36783,3,Hindu,16
239,Rari,GEN,PRAMOD KUMAR,M,GEN,28,INC,4755,4,Hindu,46
239,Rari,GEN,SHYAM LAL,M,SC,42,IND,3586,5,Hindu,46
239,Rari,GEN,KAMLESH KUMAR,M,SC,30,IND,2113,6,Hindu,46
239,Rari,GEN,TEJ BAHADUR YADAV,M,GEN,29,IJP,1616,7,Hindu,4
239,Rari,GEN,SHANKAR,M,GEN,31,SBSP,1175,8,Hindu,66
239,Rari,GEN,VAIDYA RAJ,M,SC,47,IND,1172,9,Hindu,16
239,Rari,GEN,RAM ASHRAY YADAV ADVOCATE,M,GEN,39,IND,1090,10,Hindu,29
239,Rari,GEN,BABU RAM,M,GEN,45,IND,964,11,Hindu,5
239,Rari,GEN,RATAN KRISHNA,M,GEN,48,IND,865,12,Hindu,29
239,Rari,GEN,PYARE LAL,M,GEN,50,JM,847,13,Hindu,16
239,Rari,GEN,AJIT SINGH,M,GEN,42,IND,666,14,Hindu,21
239,Rari,GEN,RAM ASHARYA,M,SC,30,BRPP,622,15,Hindu,6
240,Shahganj,SC,JAGDISH SONKAR,M,SC,38,SP,41354,1,Hindu,83
240,Shahganj,SC,RAMPHER GAUTAM,M,SC,43,BSP,40688,2,Hindu,27
240,Shahganj,SC,BANKELAL SONKAR,M,SC,54,BJP,31917,3,Unknown,0
240,Shahganj,SC,ANITA RAWAT,F,SC,35,SBSP,8924,4,Unknown,0
240,Shahganj,SC,RAM  LAL,M,SC,41,IND,3364,5,Hindu,8
240,Shahganj,SC,MEWA LAL PUSKAR,M,SC,41,INC,2740,6,Hindu,7
240,Shahganj,SC,ANIL KUMAR SONKAR,M,SC,38,LJP,1463,7,Hindu,39
240,Shahganj,SC,JHAU LAL,M,SC,42,IND,842,8,Hindu,16
240,Shahganj,SC,YOGENDRA KUMAR PASWAN ALIAS JOGI,M,SC,34,RSMD,834,9,Hindu,22
240,Shahganj,SC,MADAN PRASAD KEWAT,M,SC,58,PMSP,759,10,Hindu,39
240,Shahganj,SC,ABHAY RAJ BHARTI,M,SC,39,IND,731,11,Hindu,21
240,Shahganj,SC,JAI PRAKASH,M,SC,38,IND,559,12,Unknown,0
240,Shahganj,SC,RAM NAYAN KURIL,M,SC,46,IJP,537,13,Hindu,22
241,Khutahan,GEN,SHAILENDRA YADAV LALAI,M,GEN,42,SP,45947,1,Hindu,66
241,Khutahan,GEN,DINESH KUMAR YADAV,M,GEN,26,BSP,35647,2,Hindu,50
241,Khutahan,GEN,OM PRAKASH DUBEY (BABA DUBEY),M,GEN,40,IND,32316,3,Unknown,0
241,Khutahan,GEN,INDRAMANI DUBEY,M,GEN,35,INC,4847,4,Hindu,16
241,Khutahan,GEN,MANISH SHUKLA,M,GEN,30,BJP,3237,5,Hindu,46
241,Khutahan,GEN,PREMCHAND BIND,M,GEN,43,PMSP,3147,6,Unknown,0
241,Khutahan,GEN,SHIV PRASAD (SHIV PRATAP SINGH 'NATE'),M,GEN,48,JM,2736,7,Hindu,38
241,Khutahan,GEN,VISHWANATH,M,SC,46,IND,2508,8,Hindu,66
241,Khutahan,GEN,RAJENDRA PRASAD YADAV,M,GEN,44,RLD,2086,9,Hindu,17
241,Khutahan,GEN,RAMRAJ,M,GEN,43,IND,1694,10,Unknown,0
241,Khutahan,GEN,DHARMENDRA PRATAP YADAV,M,GEN,30,RPD,1474,11,Hindu,17
241,Khutahan,GEN,UDHAW KHARWAR,M,GEN,57,IND,1091,12,Unknown,0
241,Khutahan,GEN,RAMCHET,M,GEN,39,IND,996,13,Unknown,0
241,Khutahan,GEN,DINESH KANT DUBEY,M,GEN,61,IND,980,14,Hindu,46
242,Garwara,GEN,SEEMA,F,GEN,37,BJP,43236,1,Unknown,0
242,Garwara,GEN,RAJ NARAIN BIND,M,GEN,54,SP,30603,2,Sikh,7
242,Garwara,GEN,CAPT. K.C. TRIPATHI,M,GEN,35,BSP,30188,3,Hindu,16
242,Garwara,GEN,SHYAM RAJ SINGH,M,GEN,45,INC,5301,4,Hindu,21
242,Garwara,GEN,JAI DEO TIVARI,M,GEN,46,NCP,2434,5,Unknown,0
242,Garwara,GEN,RAM AKBAL YADAV,M,GEN,39,IND,2233,6,Hindu,8
242,Garwara,GEN,NARSINGH,M,GEN,54,RLD,1293,7,Unknown,0
242,Garwara,GEN,CHANDRA SHEKHAR,M,SC,25,BRPP,876,8,Hindu,62
242,Garwara,GEN,NIYAZ,M,GEN,48,IND,824,9,Muslim,66
242,Garwara,GEN,BHIM PRAKASH,M,SC,34,IND,650,10,Hindu,13
242,Garwara,GEN,ALGU RAM PATEL,M,GEN,35,IND,632,11,Hindu,8
243,Machhlishahr,GEN,SUBHASH PANDEY,M,GEN,51,BSP,55181,1,Hindu,46
243,Machhlishahr,GEN,JWALA PRASAD YADAV,M,GEN,50,SP,45656,2,Hindu,21
243,Machhlishahr,GEN,SANJAY KUMAR JAISWAL (GUDDU),M,GEN,36,AD,16179,3,Hindu,66
243,Machhlishahr,GEN,AFTAB AHMAD,M,GEN,55,INC,4005,4,Hindu,7
243,Machhlishahr,GEN,LAL JI  PASI,M,SC,52,IND,2480,5,Hindu,7
243,Machhlishahr,GEN,RAJNATH,M,GEN,30,IND,2096,6,Hindu,66
243,Machhlishahr,GEN,SANJAY SINGH,M,GEN,36,RLD,2072,7,Hindu,46
243,Machhlishahr,GEN,SANJAY,M,GEN,30,NCP,1105,8,Hindu,66
243,Machhlishahr,GEN,RAJENDRA PRASAD,M,GEN,26,IND,775,9,Hindu,4
243,Machhlishahr,GEN,JANARAL AYYUB ANSARI,M,GEN,28,IND,768,10,Muslim,16
243,Machhlishahr,GEN,SHAKEELA KHATOON,F,GEN,40,RSBP,747,11,Muslim,62
243,Machhlishahr,GEN,DEVI PRASAD,M,SC,38,IND,604,12,Hindu,6
243,Machhlishahr,GEN,UDAIRAJ VIRYO,M,SC,46,IND,487,13,Unknown,0
243,Machhlishahr,GEN,OM PRAKASH,M,SC,27,IND,348,14,Unknown,0
244,Dudhi,SC,CHANDRA MANI PRASAD,M,SC,65,BSP,51720,1,Hindu,15
244,Dudhi,SC,SHIV SHANKAR,M,SC,31,SP,47348,2,Hindu,39
244,Dudhi,SC,RAM NARESH,M,SC,46,BJP,29628,3,Hindu,29
244,Dudhi,SC,SOBRAN,M,SC,49,INC,7452,4,Unknown,0
244,Dudhi,SC,TRILOKI NATH,M,SC,41,IND,6663,5,Hindu,83
244,Dudhi,SC,BIHARI LAL,M,SC,52,CPI(ML)(L),4393,6,Hindu,16
244,Dudhi,SC,RAM VILAS,M,SC,26,RLD,3178,7,Hindu,29
244,Dudhi,SC,HANS RAJ,M,SC,35,GGP,3027,8,Hindu,46
244,Dudhi,SC,SURYA PRAKASH,M,SC,48,IND,1965,9,Hindu,12
244,Dudhi,SC,SALIK,M,SC,41,IND,1505,10,Unknown,0
244,Dudhi,SC,SHYAMA,M,SC,39,IND,1408,11,Unknown,0
244,Dudhi,SC,BHIKHOO,M,SC,51,IND,1092,12,Unknown,0
244,Dudhi,SC,RAJESH KUMAR,M,SC,41,LD,1003,13,Hindu,46
245,Robertsganj,SC,SATYA NARAYAN JAISAL,M,SC,44,BSP,43750,1,Hindu,37
245,Robertsganj,SC,MUNNA,M,SC,38,SP,28882,2,Unknown,0
245,Robertsganj,SC,TIRATHRAJ,M,SC,60,BJP,27794,3,Unknown,0
245,Robertsganj,SC,ARUN KUMAR,M,SC,25,GGP,10787,4,Hindu,46
245,Robertsganj,SC,PARMESHWAR,M,SC,46,INC,9425,5,Unknown,0
245,Robertsganj,SC,BABU LAL,M,SC,40,IND,7059,6,Hindu,16
245,Robertsganj,SC,RAJENDRA,M,SC,43,PMSP,5212,7,Unknown,0
245,Robertsganj,SC,SHIVNATH,M,SC,39,RLD,2513,8,Unknown,0
245,Robertsganj,SC,BASANTI,F,SC,46,IND,1658,9,Hindu,66
245,Robertsganj,SC,DASHARATH KOL,M,SC,36,IND,1516,10,Hindu,83
245,Robertsganj,SC,SAVITA,F,SC,54,IJP,1309,11,Hindu,40
245,Robertsganj,SC,BABURAM ALIAS BABULAL BHARTI,M,SC,30,CPI(ML)(L),1237,12,Hindu,46
245,Robertsganj,SC,BADHIYA RAM,M,SC,64,LD,1175,13,Hindu,5
245,Robertsganj,SC,KANHAIYA LAL,M,SC,38,IND,1126,14,Hindu,46
245,Robertsganj,SC,SURESH,M,SC,33,SAP,1121,15,Hindu,66
245,Robertsganj,SC,RAMPYAREY,M,SC,63,RSBP,1048,16,Unknown,0
246,Rajgarh,GEN,ANIL KUMAR MAURYA,M,GEN,35,BSP,51943,1,Hindu,33
246,Rajgarh,GEN,RAVINDRA BAHADUR,M,GEN,47,SP,34656,2,Unknown,0
246,Rajgarh,GEN,ABHUSHAN BRAMHSHAH,M,GEN,51,INC,22991,3,Unknown,0
246,Rajgarh,GEN,DINESH SINGH PATEL,M,GEN,46,AD,20562,4,Hindu,52
246,Rajgarh,GEN,MAHADEV,M,GEN,25,IND,5252,5,Hindu,66
246,Rajgarh,GEN,DINESH KUMAR,M,SC,25,CPI(ML)(L),4639,6,Hindu,46
246,Rajgarh,GEN,PYARELAL,M,GEN,73,CPM,3531,7,Hindu,66
246,Rajgarh,GEN,BADRI SINGH,M,GEN,44,RLD,3222,8,Hindu,5
246,Rajgarh,GEN,RAMESH KUMAR,M,SC,29,IND,3140,9,Hindu,5
246,Rajgarh,GEN,RENU KUSHWAHA,F,GEN,35,IND,3138,10,Hindu,46
246,Rajgarh,GEN,DINESH KUMAR,M,GEN,40,IND,2592,11,Hindu,46
246,Rajgarh,GEN,AMRESH SINGH,M,GEN,44,IJP,2227,12,Hindu,46
246,Rajgarh,GEN,RAM ACHAL,M,SC,54,IND,1477,13,Hindu,11
246,Rajgarh,GEN,BACHCHA SINGH,M,GEN,30,IND,1468,14,Hindu,16
246,Rajgarh,GEN,RAJKUMAR,M,GEN,43,IND,1468,15,Hindu,16
246,Rajgarh,GEN,SATISH KUMAR SINGH,M,GEN,31,BKPP,1379,16,Hindu,50
246,Rajgarh,GEN,RAMESH,M,GEN,31,ASP,1373,17,Unknown,0
246,Rajgarh,GEN,OM PRAKASH,M,GEN,32,IND,1179,18,Unknown,0
246,Rajgarh,GEN,CHANDRA PRATAP,M,GEN,37,IND,1142,19,Hindu,25
246,Rajgarh,GEN,HANS LAL PATEL,M,GEN,40,SBSP,966,20,Hindu,24
246,Rajgarh,GEN,RAM PATI,M,SC,52,IND,827,21,Hindu,8
247,Chunar,GEN,OM PRAKASH SINGH,M,GEN,63,BJP,45025,1,Hindu,5
247,Chunar,GEN,JAGTAMABA SINGH PATEL,M,GEN,57,SP,41582,2,Hindu,49
247,Chunar,GEN,RAMESH CHANDRA DUBEY,M,GEN,39,BSP,36804,3,Hindu,21
247,Chunar,GEN,BHOLA NATH BACHCHAN,M,GEN,52,INC,8790,4,Unknown,0
247,Chunar,GEN,RAMRAJ,M,GEN,40,JM,4128,5,Unknown,0
247,Chunar,GEN,BHRIGUNATH,M,GEN,37,IND,2547,6,Unknown,0
247,Chunar,GEN,MANOHAR,M,SC,31,IND,1920,7,Hindu,66
247,Chunar,GEN,RAMKIRTEE,M,GEN,49,CPI(ML)(L),1659,8,Unknown,0
247,Chunar,GEN,TARKNATH YADUNATH SINGH,M,GEN,62,RLD,1262,9,Hindu,46
247,Chunar,GEN,RAMASHANKAR SINGH PATEL,M,GEN,44,IND,1076,10,Hindu,49
247,Chunar,GEN,AMAR JEET,M,GEN,40,SBSP,995,11,Unknown,0
247,Chunar,GEN,MANSHA RAM,M,GEN,45,PMSP,920,12,Hindu,14
