AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,TOTVOTPOLL,POSITION,religion,certainty
91,Fatehpur Sikri,GEN,CHANDRABHAN,M,GEN,52,LD,462,14,Hindu,66
91,Fatehpur Sikri,GEN,KANHAYA LAL,M,GEN,46,JPS,451,15,Hindu,16
91,Fatehpur Sikri,GEN,CHIRAGUDDIN,M,GEN,54,JD(U),387,16,Unknown,0
92,Kheragarh,GEN,BHAGVAN SINGH KUSHWAHA,M,GEN,41,BSP,69533,1,Hindu,52
92,Kheragarh,GEN,RANI PAKSHALIKA SINGH,F,GEN,51,SP,62427,2,Hindu,50
92,Kheragarh,GEN,UMESH CHAND SENTHIA,M,GEN,36,RLD,30432,3,Unknown,0
92,Kheragarh,GEN,AMAR SINGH PARMAR,M,GEN,48,BJP,21304,4,Hindu,15
92,Kheragarh,GEN,HEMANT KUMAR BHARTI,M,SC,37,IND,2037,5,Hindu,50
92,Kheragarh,GEN,HARINIWAS,M,SC,39,IND,1186,6,Unknown,0
92,Kheragarh,GEN,GOVIND SINGH CHAHAR,M,GEN,28,LJP,1139,7,Hindu,68
92,Kheragarh,GEN,VIJAY KUMAR JHA,M,GEN,38,JBSP,831,8,Hindu,50
92,Kheragarh,GEN,AMBEDKARI HASNURAM AMBEDKARI,M,SC,57,IND,725,9,Unknown,0
92,Kheragarh,GEN,USHA DEVI,F,GEN,52,IND,505,10,Hindu,13
92,Kheragarh,GEN,VIJAY KUMAR TYAGI,M,GEN,48,RSMD,482,11,Hindu,66
92,Kheragarh,GEN,NARENDRA KUMAR TYAGI,M,GEN,43,RLM,328,12,Hindu,66
92,Kheragarh,GEN,SAURAV KUMAR,M,GEN,28,BC,289,13,Hindu,46
93,Fatehabad,GEN,CHOTELAL VERMA,M,GEN,58,BSP,73098,1,Hindu,16
93,Fatehabad,GEN,RAJENDRA SINGH,M,GEN,54,SP,72399,2,Hindu,4
93,Fatehabad,GEN,GIRRAJ SINGH KUSHWAHA,M,GEN,37,BJP,20502,3,Hindu,49
93,Fatehabad,GEN,RAHUL SISODIA,M,GEN,36,RSMD,11807,4,Hindu,83
93,Fatehabad,GEN,SATISH CHANDRA,M,GEN,44,RLD,1940,5,Hindu,46
93,Fatehabad,GEN,RANSINGH,M,GEN,51,CPI,1436,6,Unknown,0
93,Fatehabad,GEN,RAJENDRA SINGH,M,SC,43,RSBP,935,7,Hindu,4
93,Fatehabad,GEN,ARVIND,M,GEN,33,JaKP,588,8,Hindu,66
93,Fatehabad,GEN,MUKESH GUPTA,M,GEN,40,VIP,440,9,Hindu,46
93,Fatehabad,GEN,BHIKAM SINGH,M,GEN,46,RLM,369,10,Hindu,16
93,Fatehabad,GEN,NAEEM,M,GEN,31,NLP,335,11,Muslim,66
93,Fatehabad,GEN,GOPALSINGH,M,GEN,62,LJP,286,12,Unknown,0
94,Bah,GEN,RAJA MAHENDRA ARIDAMAN SINGH,M,GEN,55,SP,99379,1,Hindu,21
94,Bah,GEN,MADHUSUDAN SHARMA,M,GEN,46,BSP,72908,2,Hindu,16
94,Bah,GEN,AKASHDEEP,M,GEN,32,BJP,2411,3,Unknown,0
94,Bah,GEN,AMAR CHANDRA,M,GEN,65,INC,2131,4,Hindu,4
94,Bah,GEN,SURESH,M,GEN,57,IND,1832,5,Hindu,66
94,Bah,GEN,VRAJENDRA SINGH,M,SC,56,IND,1209,6,Hindu,16
94,Bah,GEN,GANESHILAL,M,SC,45,RAJUP,948,7,Unknown,0
94,Bah,GEN,RAM SINGH,M,GEN,45,IND,885,8,Hindu,8
94,Bah,GEN,VED SINGH,M,GEN,37,IND,702,9,Hindu,46
94,Bah,GEN,VINOD KUMAR,M,GEN,32,JaKP,501,10,Hindu,46
94,Bah,GEN,VACHCHANLAL,M,GEN,46,IND,325,11,Unknown,0
94,Bah,GEN,SUNDER SINGH,M,SC,38,LJP,303,12,Hindu,24
94,Bah,GEN,KARAN SINGH VERMA,M,GEN,37,IND,273,13,Hindu,19
95,Tundla ,SC,RAKESH BABU,M,SC,52,BSP,67949,1,Hindu,46
95,Tundla ,SC,AKHLESH KUMAR,M,SC,38,SP,60003,2,Hindu,16
95,Tundla ,SC,SHIV SINGH CHAK,M,SC,49,BJP,58536,3,Hindu,34
95,Tundla ,SC,OM PRAKASH DIWAKAR,M,SC,64,RLD,7313,4,Unknown,0
95,Tundla ,SC,MOHAN DEVI,F,SC,26,IND,3290,5,Hindu,9
95,Tundla ,SC,YAD RAM SINGH,M,SC,47,IND,2462,6,Hindu,8
95,Tundla ,SC,SHOBHA RAM,M,SC,67,RSMD,1887,7,Hindu,14
95,Tundla ,SC,RUVEE,F,SC,27,IND,1356,8,Unknown,0
95,Tundla ,SC,BABALOO SINGH,M,SC,27,IND,1083,9,Hindu,16
95,Tundla ,SC,BHAGWAN SINGH,M,SC,41,BKPP,789,10,Hindu,16
95,Tundla ,SC,SUNIL MAURYA,M,SC,46,PECP,726,11,Hindu,9
95,Tundla ,SC,DEV SWRUP,M,SC,39,IND,640,12,Hindu,83
95,Tundla ,SC,VIMLA CHANDRAPAL,F,SC,61,A S P,398,13,Hindu,83
95,Tundla ,SC,SUBHAS CHAK,M,SC,55,RLM,283,14,Hindu,83
95,Tundla ,SC,MUNNA LAL,M,SC,46,LJP,263,15,Hindu,5
95,Tundla ,SC,SHISHIR KUMAR RAI,M,SC,27,RMGP,235,16,Hindu,50
96,Jasrana,GEN,RAMVEER  SINGH,M,GEN,54,SP,104440,1,Hindu,16
96,Jasrana,GEN,RAM GOPAL (PAPPU LODHI),M,GEN,42,BSP,75804,2,Hindu,22
96,Jasrana,GEN,ANITA DEVI,F,GEN,49,BJP,4200,3,Hindu,6
96,Jasrana,GEN,SATYAPAL  SINGH,M,GEN,55,JaKP,4192,4,Hindu,16
96,Jasrana,GEN,HARDAYAL SINGH,M,GEN,30,MD,3733,5,Hindu,16
96,Jasrana,GEN,MITHLESHCHAND,M,GEN,59,INC,3478,6,Unknown,0
96,Jasrana,GEN,JAYDAN  SINGH,M,GEN,76,IND,3366,7,Hindu,16
96,Jasrana,GEN,UMESH CHANDRA,M,GEN,49,RSMD,1104,8,Hindu,5
96,Jasrana,GEN,CHHOTELAL KATHERIYA,M,SC,51,IND,936,9,Unknown,0
96,Jasrana,GEN,NARESH  PRASAD,M,GEN,74,JD(U),814,10,Hindu,46
96,Jasrana,GEN,SONIYA  CHAUHAN,F,GEN,27,IJP,658,11,Hindu,16
96,Jasrana,GEN,LALETA DEVI,F,SC,35,BKPP,471,12,Hindu,3
96,Jasrana,GEN,NIRMAL KISHOR,M,GEN,29,RLM,347,13,Hindu,28
97,Firozabad,GEN,MANISH ASIZA,M,GEN,47,BJP,74878,1,Hindu,83
97,Firozabad,GEN,AZIM BHAI,M,GEN,46,SP,72863,2,Muslim,83
97,Firozabad,GEN,KHALID NASEER,M,GEN,40,BSP,51790,3,Muslim,62
97,Firozabad,GEN,BADAN SINGH,M,GEN,48,RSMD,11651,4,Hindu,16
97,Firozabad,GEN,AAZAD,M,GEN,44,INC,2933,5,Muslim,66
97,Firozabad,GEN,SANJAY BABU,M,SC,38,BKPP,1267,6,Hindu,46
97,Firozabad,GEN,DESH RAJ,M,GEN,33,IND,1017,7,Hindu,16
97,Firozabad,GEN,PRADEEP KUMAR,M,GEN,40,IND,910,8,Hindu,22
97,Firozabad,GEN,NAWAL KISHOR,M,GEN,45,CPM,743,9,Hindu,35
97,Firozabad,GEN,MUIKRAR,M,GEN,45,PECP,700,10,Unknown,0
97,Firozabad,GEN,KULDEEP KUMAR,M,SC,32,MADP,624,11,Hindu,5
97,Firozabad,GEN,VIRENDRA SHANKER ALIS V.S.GUPTA,M,GEN,61,JD(U),580,12,Unknown,0
97,Firozabad,GEN,RAJEEV,M,GEN,30,SHS,509,13,Hindu,66
97,Firozabad,GEN,GURUDATT SINGH,M,GEN,48,JaKP,467,14,Hindu,5
97,Firozabad,GEN,RAJENDRA SINGH,M,SC,62,LD,358,15,Hindu,4
97,Firozabad,GEN,SUNIL AGRAWAL,M,GEN,29,RLM,336,16,Hindu,9
97,Firozabad,GEN,MAHESH CHANDRA SHARMA,M,GEN,69,IOP,330,17,Hindu,50
97,Firozabad,GEN,NEERA SINGH,F,SC,30,IND,229,18,Hindu,22
97,Firozabad,GEN,RAMESH RAI,M,GEN,51,RJPK,227,19,Hindu,5
98,Shikohabad,GEN,OM PRAKASH VERMA,M,GEN,40,SP,98682,1,Hindu,5
98,Shikohabad,GEN,DR.MUKESH VERMA,M,GEN,43,BSP,54688,2,Hindu,16
98,Shikohabad,GEN,LAKSHMI NARAYAN YADAV,M,GEN,42,BJP,11697,3,Hindu,50
98,Shikohabad,GEN,ARVIND KUMAR PALIWAL,M,GEN,52,INC,11105,4,Hindu,66
98,Shikohabad,GEN,SANJAY SINGH YADAV,M,GEN,33,IND,4952,5,Hindu,52
98,Shikohabad,GEN,VIDHYA RAM,M,GEN,37,IND,2574,6,Hindu,12
98,Shikohabad,GEN,RAMVIR SINGH YADAV ADVOCATE,M,GEN,55,IND,1445,7,Hindu,68
98,Shikohabad,GEN,BHANWAR SINGH DHANGAR ALIAS BHANWAR SINGH BAGHEL,M,GEN,51,IND,1034,8,Hindu,69
98,Shikohabad,GEN,NEELAM YADAV,F,GEN,49,JD(U),892,9,Hindu,46
98,Shikohabad,GEN,RAHAT AFROZ,M,GEN,45,MUL,785,10,Muslim,83
98,Shikohabad,GEN,RAMDAS SAVITA,M,GEN,47,IND,503,11,Hindu,11
98,Shikohabad,GEN,RAMVIR SINGH,M,GEN,51,BKPP,429,12,Hindu,16
98,Shikohabad,GEN,KRISNA GOPAL,M,GEN,38,IJP,402,13,Hindu,66
98,Shikohabad,GEN,NIRA SINGH,F,SC,30,IND,365,14,Hindu,22
98,Shikohabad,GEN,MANOJ TIWARI,M,GEN,44,IND,201,15,Hindu,46
98,Shikohabad,GEN,RAM SINGH YADAV,M,GEN,50,RLM,147,16,Hindu,21
99,Sirsaganj,GEN,HARIOM,M,GEN,53,SP,85517,1,Hindu,66
99,Sirsaganj,GEN,E. ATUL PRATAP SINGH,M,GEN,25,BSP,45502,2,Hindu,29
99,Sirsaganj,GEN,PANKAJ MISHRA,M,GEN,35,IND,31869,3,Hindu,46
99,Sirsaganj,GEN,HARI SHANKAR YADAV,M,GEN,62,INC,4244,4,Hindu,17
99,Sirsaganj,GEN,RAMSINGH KUSHWAHA,M,GEN,68,JaKP,4119,5,Hindu,16
99,Sirsaganj,GEN,MAHESH CHANDRA RAJPOOT,M,GEN,45,BJP,3923,6,Hindu,66
99,Sirsaganj,GEN,ASHOK YADAV,M,GEN,54,JD(U),2288,7,Hindu,46
99,Sirsaganj,GEN,MANOJ KUMAR,M,GEN,38,IND,1432,8,Hindu,46
99,Sirsaganj,GEN,RADHADEVI,F,GEN,40,IND,902,9,Unknown,0
99,Sirsaganj,GEN,NARENDRA SINGH,M,GEN,25,RLM,842,10,Hindu,46
99,Sirsaganj,GEN,MUKESH CHAUHAN,M,GEN,25,IND,820,11,Hindu,46
99,Sirsaganj,GEN,PANKAJ PRATAP SINGH,M,GEN,35,IND,666,12,Hindu,29
99,Sirsaganj,GEN,PRAVEEN KUMAR,M,SC,37,IND,661,13,Hindu,11
99,Sirsaganj,GEN,DEVENDRA SINGH,M,GEN,76,IND,524,14,Hindu,5
99,Sirsaganj,GEN,RAJESH SINGH,M,GEN,55,IND,459,15,Hindu,46
99,Sirsaganj,GEN,HEMRAJ SINGH,M,SC,29,IND,406,16,Hindu,46
99,Sirsaganj,GEN,BRAJESH KUMAR,M,GEN,39,IND,344,17,Hindu,46
99,Sirsaganj,GEN,SURESH CHANDRA,M,GEN,38,NLP,301,18,Hindu,46
99,Sirsaganj,GEN,RAMSWAMI,M,GEN,33,LD,291,19,Unknown,0
99,Sirsaganj,GEN,PRADIP,M,GEN,25,MADP,217,20,Unknown,0
99,Sirsaganj,GEN,VED PRAKASH,M,GEN,43,IND,210,21,Hindu,13
99,Sirsaganj,GEN,SEEMA,F,SC,42,IND,163,22,Unknown,0
99,Sirsaganj,GEN,SATENDRA PRASAD,M,GEN,27,IND,163,23,Hindu,16
100,Kasganj,GEN,MAN PAL SINGH,M,GEN,87,SP,48535,1,Hindu,18
100,Kasganj,GEN,HASRAT ULLAH SHERWANI,M,GEN,52,BSP,38356,2,Unknown,0
100,Kasganj,GEN,DEVENDRA SINGH,M,GEN,52,JaKP,35047,3,Hindu,5
100,Kasganj,GEN,SAEED MUSTAFA SHERVANI,M,GEN,52,INC,21656,4,Muslim,31
100,Kasganj,GEN,MUSKAN,F,GEN,33,MD,20812,5,Unknown,0
100,Kasganj,GEN,MAHENDER SINGH,M,GEN,50,BJP,17943,6,Hindu,16
100,Kasganj,GEN,MAHI DHAR SHASHTRI,M,GEN,72,IND,2499,7,Muslim,7
100,Kasganj,GEN,BRAJLAL BHARTI,M,SC,52,CPM,1519,8,Hindu,16
100,Kasganj,GEN,KHYALI RAM,M,GEN,59,IND,893,9,Hindu,5
100,Kasganj,GEN,MAHA RANI,F,GEN,37,ASP,820,10,Hindu,32
100,Kasganj,GEN,MAMTA GUPTA,F,GEN,43,RLM,652,11,Hindu,25
100,Kasganj,GEN,DEEPAK KUMAR,M,GEN,31,SHS,644,12,Hindu,9
100,Kasganj,GEN,PEETAM SINGH,M,GEN,60,JD(U),625,13,Hindu,16
100,Kasganj,GEN,KRISHNA SINGH,F,GEN,40,RBP,535,14,Hindu,46
100,Kasganj,GEN,PANKAJ,M,GEN,30,RPD,437,15,Hindu,66
101,Amanpur,GEN,MAMTESH,M,GEN,39,BSP,37996,1,Unknown,0
101,Amanpur,GEN,VIRENDRA SINGH ,M,GEN,62,SP,34340,2,Hindu,46
101,Amanpur,GEN,DEVENDRA PRATAP,M,GEN,50,JaKP,30463,3,Hindu,19
101,Amanpur,GEN,AMBARISH PAL SINGH,M,GEN,32,INC,15222,4,Hindu,50
101,Amanpur,GEN,SUMAN,F,GEN,37,MD,11919,5,Unknown,0
101,Amanpur,GEN,GYAN PRAKASH,M,GEN,59,BJP,5217,6,Unknown,0
101,Amanpur,GEN,ASHA DEVI,F,GEN,46,BSKP,4262,7,Hindu,8
101,Amanpur,GEN,PRADIP RAGHUNANDAN,M,GEN,40,JD(U),4218,8,Hindu,66
101,Amanpur,GEN,INDRA PAL,M,GEN,49,RSUPRP,3521,9,Hindu,9
101,Amanpur,GEN,PREMVATI,F,GEN,49,RBP,1439,10,Unknown,0
101,Amanpur,GEN,PREETI MISHRA,F,GEN,29,LJP,1438,11,Hindu,46
101,Amanpur,GEN,SIYARAM,M,GEN,79,IND,1436,12,Unknown,0
101,Amanpur,GEN,BOBBY,M,GEN,30,RKSP,1334,13,Unknown,0
101,Amanpur,GEN,ASHOK KUMAR,M,GEN,34,IOP,1254,14,Hindu,46
101,Amanpur,GEN,CHANDRA PRAKASH,M,GEN,31,RPD,938,15,Hindu,13
101,Amanpur,GEN,MOH. ALEEM,M,GEN,39,IND,784,16,Muslim,66
101,Amanpur,GEN,HARSEVAK,M,GEN,37,ASP,739,17,Unknown,0
101,Amanpur,GEN,WARELAL,M,GEN,41,RMD,718,18,Unknown,0
101,Amanpur,GEN,BABLOO,M,GEN,29,NCP,649,19,Unknown,0
101,Amanpur,GEN,ITWARI LAL,M,GEN,52,RMGP,527,20,Hindu,16
101,Amanpur,GEN,OM PRAKASH,M,GEN,60,IND,445,21,Unknown,0
101,Amanpur,GEN,FARMAN ALI,M,GEN,33,RLM,392,22,Muslim,16
101,Amanpur,GEN,MALIKHAN,M,GEN,53,IND,253,23,Unknown,0
102,Patiyali,GEN,NAJEEVA KHAN ZEENAT,F,GEN,50,SP,62493,1,Muslim,16
102,Patiyali,GEN,SURAJ SINGH SHAKYA,M,GEN,70,BSP,34718,2,Hindu,52
102,Patiyali,GEN,SHYAM SUNDAR GUPTA,M,GEN,43,MD,28181,3,Hindu,21
102,Patiyali,GEN,RAJENDRA SINGH CHAUHAN,M,GEN,62,BJP,23918,4,Hindu,18
102,Patiyali,GEN,VASU YADAV,F,GEN,32,INC,16000,5,Hindu,46
102,Patiyali,GEN,VISHAL,M,GEN,41,JaKP,3409,6,Hindu,3
102,Patiyali,GEN,HIMANSHU,M,GEN,26,IND,2096,7,Hindu,66
102,Patiyali,GEN,RAKESH,M,GEN,39,IND,1065,8,Hindu,66
102,Patiyali,GEN,CHUNNE,M,GEN,37,RMD,1044,9,Unknown,0
102,Patiyali,GEN,NAUSHAD KHAN,M,GEN,54,IND,664,10,Muslim,16
102,Patiyali,GEN,NILESH KUMAR SINGH SOLANKI,M,GEN,32,NCP,656,11,Hindu,32
102,Patiyali,GEN,ASHWANI KUMAR,M,GEN,43,IND,631,12,Hindu,16
102,Patiyali,GEN,CHANDRASHEKHAR YADAV,M,GEN,34,RPD,554,13,Hindu,46
102,Patiyali,GEN,SULTAN SINGH,M,GEN,46,IND,551,14,Unknown,0
102,Patiyali,GEN,RAJKUMAR,M,GEN,48,RLM,345,15,Hindu,16
103,Aliganj,GEN,RAMESHWAR SINGH,M,GEN,58,SP,91141,1,Hindu,46
103,Aliganj,GEN,SANGHMITRA MAURYA,F,GEN,26,BSP,65120,2,Hindu,16
103,Aliganj,GEN,NEERAJ KISHOR,M,GEN,48,JaKP,24535,3,Hindu,62
103,Aliganj,GEN,RAJJAN PAL,M,GEN,62,INC,8160,4,Hindu,16
103,Aliganj,GEN,JAHAR SINGH,M,GEN,76,BJP,1947,5,Hindu,16
103,Aliganj,GEN,MAHRUN NISHA,F,GEN,30,MD,1344,6,Hindu,12
103,Aliganj,GEN,GAUTAM,M,SC,25,IND,1299,7,Hindu,27
103,Aliganj,GEN,RAJESH KUMAR MISHRA ALIAS ATAL,M,GEN,54,IND,1280,8,Hindu,60
103,Aliganj,GEN,RAMBABU SINGH,M,GEN,67,JKM,914,9,Hindu,16
103,Aliganj,GEN,KISHAN PAL SINGH,M,GEN,52,IND,779,10,Hindu,50
103,Aliganj,GEN,SANTOSH KUMAR,M,GEN,25,IND,713,11,Hindu,46
103,Aliganj,GEN,HARENDRA PRATAP SINGH,M,GEN,34,NCP,704,12,Hindu,9
103,Aliganj,GEN,MOH.UVAID KHAN,M,GEN,29,RLM,702,13,Muslim,16
103,Aliganj,GEN,SUBHASH CHANDRA PATHAK,M,GEN,59,IND,502,14,Hindu,50
103,Aliganj,GEN,SATENDRA KUMAR,M,GEN,54,JD(U),325,15,Hindu,16
103,Aliganj,GEN,MEENA MAHESHWARI,F,GEN,51,BC,283,16,Hindu,46
104,Etah,GEN,ASHISH KUMAR YADAV,M,GEN,27,SP,39282,1,Hindu,50
104,Etah,GEN,GAJENDRA SINGH BABLOO,M,GEN,42,BSP,36038,2,Hindu,68
104,Etah,GEN,PRAJAPALAN,M,GEN,54,BJP,32857,3,Unknown,0
104,Etah,GEN,SHISHUPAL SINGH,M,GEN,54,INC,28430,4,Hindu,46
104,Etah,GEN,WAJIR SINGH YADAV,M,GEN,48,MD,15772,5,Hindu,49
104,Etah,GEN,RAM VILAS,M,GEN,43,JaKP,2971,6,Hindu,29
104,Etah,GEN,SAGIR,M,GEN,43,IOP,1503,7,Unknown,0
104,Etah,GEN,VIVEK JAIN,M,GEN,27,JD(U),899,8,Unknown,0
104,Etah,GEN,VINEET KUMAR,M,GEN,28,RMGP,885,9,Hindu,46
104,Etah,GEN,SANJEEV GUPTA,M,GEN,40,IND,798,10,Hindu,46
104,Etah,GEN,SALIM ALIAS MOHAMMAD SALIM,M,GEN,50,VIP,717,11,Muslim,60
104,Etah,GEN,DHARMENDRA SINGH,M,GEN,37,RLM,596,12,Hindu,5
104,Etah,GEN,MAHESH CHANDRA,M,SC,39,IND,595,13,Hindu,46
104,Etah,GEN,DHIRENDRA KUMAR,M,SC,34,LJP,574,14,Hindu,46
104,Etah,GEN,KRISHAN KANT DIXIT,M,GEN,44,RSMD,481,15,Hindu,5
104,Etah,GEN,SATYENDRA SINGH,M,GEN,29,NCP,366,16,Hindu,46
104,Etah,GEN,JAYAVIR,M,GEN,44,JPS,352,17,Unknown,0
104,Etah,GEN,KAMAL SINGH,M,GEN,32,NLP,222,18,Hindu,4
104,Etah,GEN,ANAND PRAKASH SINGH,M,GEN,46,RBP,204,19,Hindu,5
105,Marhara,GEN,AMIT GAURAV,M,GEN,36,SP,61827,1,Hindu,62
105,Marhara,GEN,VIRENDRA,M,GEN,41,JaKP,39571,2,Hindu,66
105,Marhara,GEN,NANNU SINGH,M,GEN,45,BSP,30340,3,Hindu,16
105,Marhara,GEN,VIPIN KUMAR,M,GEN,41,BJP,7562,4,Hindu,46
105,Marhara,GEN,SUBHASH CHANDRA,M,GEN,38,MD,7444,5,Hindu,46
105,Marhara,GEN,CHOB SINGH,M,GEN,55,INC,7360,6,Hindu,16
105,Marhara,GEN,SURESH CHANDRA SHARMA,M,GEN,61,IND,6742,7,Hindu,50
105,Marhara,GEN,PREMPAL SINGH,M,GEN,46,RLM,1706,8,Sikh,33
105,Marhara,GEN,PRAMOD KUMAR,M,SC,35,LJP,1689,9,Hindu,46
105,Marhara,GEN,RAM NIWAS,M,GEN,44,IND,1556,10,Hindu,6
105,Marhara,GEN,VIRENDRA SINGH,M,GEN,54,IND,1545,11,Hindu,46
105,Marhara,GEN,AJAY PRATAP SINGH,M,GEN,40,NCP,1041,12,Hindu,29
105,Marhara,GEN,SHOBHA,F,SC,46,IND,799,13,Hindu,66
105,Marhara,GEN,KAILASH LODHI,M,GEN,29,RUC,673,14,Hindu,83
105,Marhara,GEN,KARAN SINGH LODHI,M,GEN,58,IND,620,15,Hindu,20
105,Marhara,GEN,MEENA MAHESHWARI,F,GEN,51,BC,506,16,Hindu,46
106,Jalesar ,SC,RANJEET SUMAN,M,SC,37,SP,55391,1,Hindu,10
106,Jalesar ,SC,OMPRAKASH DALIT,M,SC,53,BSP,32822,2,Hindu,83
106,Jalesar ,SC,ANAR SINGH DIWAKAR,M,SC,51,INC,20834,3,Hindu,90
106,Jalesar ,SC,MITHLESH  SINGH URF MITHLESH KUMARI,F,SC,44,BJP,20738,4,Hindu,14
106,Jalesar ,SC,SUNIT KUMAR SINGH,M,SC,32,JaKP,13279,5,Hindu,46
106,Jalesar ,SC,RAMDAS DAGA,M,SC,56,IND,1932,6,Unknown,0
106,Jalesar ,SC,MAHENDRA PRATAP SINGH,M,SC,42,MD,1283,7,Hindu,29
106,Jalesar ,SC,RAMDAYAL,M,SC,70,JKM,876,8,Unknown,0
106,Jalesar ,SC,PRAMOD,M,SC,48,RKSP,847,9,Hindu,66
106,Jalesar ,SC,RAHEESH PAL,M,SC,40,IND,736,10,Hindu,16
106,Jalesar ,SC,BHOORI SINGH,M,SC,31,NCP,582,11,Hindu,16
106,Jalesar ,SC,RAJVEER SINGH,M,SC,38,RLM,489,12,Hindu,5
107,Mainpuri,GEN,RAJKUMAR ALIAS RAJU YADAV,M,GEN,42,SP,54990,1,Hindu,15
107,Mainpuri,GEN,RAMA SHAKYA,F,GEN,42,BSP,40781,2,Hindu,8
107,Mainpuri,GEN,PROF. KALICHARAN YADAV,M,GEN,70,INC,24280,3,Hindu,46
107,Mainpuri,GEN,NARENDRA SINGH,M,GEN,52,BJP,20040,4,Hindu,46
107,Mainpuri,GEN,SUNIL VERMA "LALU",M,GEN,48,JaKP,15583,5,Hindu,7
107,Mainpuri,GEN,VINEETA,F,GEN,30,IND,5275,6,Hindu,66
107,Mainpuri,GEN,SANTOSH SINGH,M,GEN,59,IND,1716,7,Hindu,46
107,Mainpuri,GEN,RAJKUMAR,M,GEN,36,IND,1066,8,Hindu,16
107,Mainpuri,GEN,SURJAN SINGH,M,GEN,34,RALP,729,9,Hindu,16
107,Mainpuri,GEN,VINOD KUMAR,M,SC,36,LJP,658,10,Hindu,46
107,Mainpuri,GEN,SATYENDRA,M,GEN,47,IND,546,11,Hindu,66
107,Mainpuri,GEN,UPENDRA,M,GEN,34,PECP,454,12,Hindu,66
107,Mainpuri,GEN,BHAGVAT DAS,M,GEN,52,RSMD,285,13,Hindu,40
107,Mainpuri,GEN,SANJEEV,M,GEN,34,JD(S),269,14,Hindu,66
107,Mainpuri,GEN,UMESH,M,GEN,29,RLM,258,15,Unknown,0
108,Bhongaon,GEN,ALOK KUMAR,M,GEN,42,SP,70298,1,Hindu,5
108,Bhongaon,GEN,ASHISH SINGH ALIAS RAHUL RATHOR,M,GEN,32,BSP,39622,2,Hindu,63
108,Bhongaon,GEN,RAKESH KUMARI ALIAS RASHMI RAJPUT ADVOCATE,F,GEN,49,INC,26069,3,Hindu,32
108,Bhongaon,GEN,SWAMI SACHCHIDANAND HARI,M,GEN,56,BJP,19619,4,Hindu,10
108,Bhongaon,GEN,VEDPAL,M,GEN,58,MD,5225,5,Unknown,0
108,Bhongaon,GEN,ABHILAKH SINGH,M,GEN,46,JaKP,4362,6,Hindu,16
108,Bhongaon,GEN,SHAILENDRA SINGH ALIAS BILTON,M,GEN,52,RSMD,1594,7,Hindu,68
108,Bhongaon,GEN,SARVESH SHAKYA,M,GEN,37,IND,1540,8,Hindu,5
108,Bhongaon,GEN,HAKIM SINGH YADAV,M,GEN,75,CPI,846,9,Hindu,6
108,Bhongaon,GEN,SURESH SINGH CHAUHAN,M,GEN,60,BKPP,821,10,Hindu,52
108,Bhongaon,GEN,SUNEEL KUMAR,M,GEN,36,RLM,813,11,Hindu,20
108,Bhongaon,GEN,HARIRAM SHAKYA,M,GEN,73,JD(U),758,12,Hindu,46
108,Bhongaon,GEN,RAMLARAITEY,M,SC,44,KiS,349,13,Unknown,0
108,Bhongaon,GEN,AMAN KUMAR YADAV,M,GEN,31,RPD,241,14,Hindu,18
108,Bhongaon,GEN,ALOK KUMAR,M,GEN,31,RMGP,216,15,Hindu,5
109,Kishani ,SC,ENG. BRAJESH KATHERIYA,M,SC,41,SP,77113,1,Hindu,83
109,Kishani ,SC,KM. SANDHYA,F,SC,37,BSP,42063,2,Hindu,6
109,Kishani ,SC,SUNIL KUMAR,M,SC,46,BJP,21266,3,Hindu,9
109,Kishani ,SC,PRABHU DAYAL,M,SC,37,MD,4835,4,Hindu,31
109,Kishani ,SC,RAMSINGH,M,SC,71,INC,2594,5,Unknown,0
109,Kishani ,SC,SHIV CHARAN,M,SC,55,JaKP,1736,6,Hindu,12
109,Kishani ,SC,SURESH CHANDRA,M,SC,53,RLM,1498,7,Hindu,46
109,Kishani ,SC,AMAR SINGH,M,SC,49,LD,651,8,Hindu,4
109,Kishani ,SC,SHALINI,F,SC,37,RSMD,528,9,Hindu,66
109,Kishani ,SC,SHRIGOPAL,M,SC,72,RPD,479,10,Hindu,66
109,Kishani ,SC,SHRAWAN KUMAR,M,SC,59,NAP,440,11,Hindu,16
109,Kishani ,SC,SHYAM BABU,M,SC,44,KiS,250,12,Hindu,46
110,Karhal,GEN,SOBARAN SINGH YADAV,M,GEN,55,SP,92536,1,Hindu,49
110,Karhal,GEN,JAIVIR SINGH,M,GEN,53,BSP,61593,2,Hindu,16
110,Karhal,GEN,ANIL KUMAR YADAV,M,GEN,51,BJP,13114,3,Hindu,33
110,Karhal,GEN,URMILA DEVI,F,GEN,58,INC,9840,4,Hindu,4
110,Karhal,GEN,CHANDRAPAL SINGH,M,GEN,35,MD,7452,5,Hindu,16
110,Karhal,GEN,JAHAR SINGH,M,GEN,39,JaKP,2800,6,Hindu,16
110,Karhal,GEN,CHANDRA BHUSHAN,M,GEN,42,IND,1647,7,Hindu,62
110,Karhal,GEN,NARENDRA SINGH,M,GEN,48,IND,1469,8,Hindu,46
110,Karhal,GEN,PUNEET KUMAR,M,GEN,43,IND,1413,9,Hindu,9
